source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
ITDIR:infopark,Coinone Global Solutions Pvt Ltd,Kochi,https://coinoneglobal.com,coinoneglobal.com,,,,,True,False,False
ITDIR:infopark,Consoul Associates,Kochi,https://consoulassociates.com,consoulassociates.com,,,,,True,False,False
ITDIR:infopark,ContactPoint 360,Kochi,https://contactpoint360.com,contactpoint360.com,,,,,True,False,False
ITDIR:infopark,CoolMinds Technologies Pvt Ltd.,Kochi,https://coolmindsinc.com,coolmindsinc.com,,,,,True,False,False
ITDIR:infopark,Crossgen Technologies,Kochi,https://crossgentech.com,crossgentech.com,,,,,True,False,False
ITDIR:infopark,CSEIDC TECHNOLOGIES PVT LTD,Kochi,https://cse.com,cse.com,,,,,True,False,False
ITDIR:infopark,Currentware India Pvt Ltd.,Kochi,https://currentware.com,currentware.com,,,,,True,False,False
ITDIR:infopark,Daddara,Kochi,https://daddara.in,daddara.in,,,,,True,False,False
ITDIR:infopark,Daskalos virtual Academy pvt Limited,Kochi,https://mytuitionapp.com,mytuitionapp.com,,,,,True,False,False
ITDIR:infopark,Datafloat Technologies India Pvt Ltd,Kochi,https://idcglobal.com,idcglobal.com,,,,,True,False,False
ITDIR:infopark,Datum Innovation,Kochi,https://datuminnovation.com,datuminnovation.com,,,,,True,False,False
ITDIR:infopark,DBiz AI Solutions Pvt. Ltd.,Kochi,https://dbiz.ai,dbiz.ai,,,,,True,False,False
ITDIR:infopark,Dee and Lee Services,Kochi,https://deeandlee.com,deeandlee.com,,,,,True,False,False
ITDIR:infopark,Difinity Digital,Kochi,https://difinitydigital.com,difinitydigital.com,,,,,True,False,False
ITDIR:infopark,Digiora Technologies Pvt.Ltd.,Kochi,https://digiora.com,digiora.com,,,,,True,False,False
ITDIR:infopark,Distinct Infotech Solutions,Kochi,https://distinctinfotech.com,distinctinfotech.com,,,,,True,False,False
ITDIR:infopark,DOCGIANT SERVICES INDIA PVT.LTD.,Kochi,https://docgiant.in,docgiant.in,,,,,True,False,False
ITDIR:infopark,Dooth Internet Service Pvt. Ltd.,Kochi,https://dooth.com,dooth.com,,,,,True,False,False
ITDIR:infopark,Dot In Technologies,Kochi,https://dotintech.com,dotintech.com,,,,,True,False,False
ITDIR:infopark,Dynactionize India Pvt Ltd,Kochi,https://consono.ai,consono.ai,,,,,True,False,False
ITDIR:infopark,Dynamed Healthcare Solutions Pvt.Ltd.,Kochi,https://dynamedhealth.com,dynamedhealth.com,,,,,True,False,False
ITDIR:infopark,EGC Global Services India Pvt Ltd,Kochi,https://theegc.com,theegc.com,,,,,True,False,False
ITDIR:infopark,ELEMMENT FAÇADE Pvt Ltd,Kochi,https://elemmentfacade.com,elemmentfacade.com,,,,,True,False,False
ITDIR:infopark,EMATRIX SOFTWARE PRIVATE LIMITED,Kochi,https://ematrixsoftware.com,ematrixsoftware.com,,,,,True,False,False
ITDIR:infopark,Emergio Technologies Pvt Ltd,Kochi,https://emergiogames.com,emergiogames.com,,,,,True,False,False
ITDIR:infopark,Empress InfoTech,Kochi,https://empressinfotech.com,empressinfotech.com,,,,,True,False,False
ITDIR:infopark,Emsyne Technologies Private Limited,Kochi,https://emsyne.com,emsyne.com,,,,,True,False,False
ITDIR:infopark,Endeion Engineering Services Pvt.Ltd.,Kochi,https://endeion.com,endeion.com,,,,,True,False,False
ITDIR:infopark,EnergyScape Renewables LLP,Kochi,https://energyscaperenewables.com,energyscaperenewables.com,,,,,True,False,False
ITDIR:infopark,EPI-USE India Pvt.Ltd.,Kochi,https://epiuse.com,epiuse.com,,,,,True,False,False
ITDIR:infopark,Eqsoft Business Solutions Pvt Ltd,Kochi,https://eqsoftonline.com,eqsoftonline.com,,,,,True,False,False
ITDIR:infopark,Estro Tech Robotics and Innovations Pvt Ltd,Kochi,https://estrotech.in,estrotech.in,,,,,True,False,False
ITDIR:infopark,EXACORE IT SOLUTIONS PRIVATE LIMITED,Kochi,https://exacoreitsolutions.com,exacoreitsolutions.com,,,,,True,False,False
ITDIR:infopark,Exor India Pvt Ltd.,Kochi,https://hr.in,hr.in,,,,,True,False,False
