source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
ASSOC:GESIA,seeddatasystems,,https://seeddatasystems.com,seeddatasystems.com,,,,,True,False,False
ASSOC:ITAAP,sgtechsolutions,,https://sgtechsolutions.com,sgtechsolutions.com,,,,,True,False,False
ASSOC:ITAAP,shoveltech,,https://shoveltech.com,shoveltech.com,,,,,True,False,False
ASSOC:GESIA,shridharinfosec,,https://shridharinfosec.com,shridharinfosec.com,,,,,True,False,False
ASSOC:GESIA,siliconcomputech,,https://siliconcomputech.com,siliconcomputech.com,,,,,True,False,False
ASSOC:GESIA,skynettechnologies,,https://skynettechnologies.com,skynettechnologies.com,,,,,True,False,False
ASSOC:ITAAP,sweyainfotech,,https://sweyainfotech.com,sweyainfotech.com,,,,,True,False,False
ASSOC:ITAAP,symbiosystech,,https://symbiosystech.com,symbiosystech.com,,,,,True,False,False
ASSOC:ITAAP,tamminainfotech,,https://tamminainfotech.com,tamminainfotech.com,,,,,True,False,False
ASSOC:ITAAP,techbium,,https://techbium.com,techbium.com,,,,,True,False,False
ASSOC:ITAAP,techeleves,,https://techeleves.com,techeleves.com,,,,,True,False,False
ASSOC:ITAAP,techonvoy,,https://techonvoy.com,techonvoy.com,,,,,True,False,False
ASSOC:GESIA,techultrasolutions,,https://techultrasolutions.com,techultrasolutions.com,,,,,True,False,False
ASSOC:ITAAP,tideltech,,https://tideltech.com,tideltech.com,,,,,True,False,False
ASSOC:GESIA,tmsolutech,,https://tmsolutech.com,tmsolutech.com,,,,,True,False,False
ASSOC:ITAAP,turiyasoftech,,https://turiyasoftech.com,turiyasoftech.com,,,,,True,False,False
ASSOC:GESIA,varahisoft,,https://varahisoft.com,varahisoft.com,,,,,True,False,False
ASSOC:ITAAP,vegaprosys,,https://vegaprosys.com,vegaprosys.com,,,,,True,False,False
ASSOC:ITAAP,vinfocode,,https://vinfocode.com,vinfocode.com,,,,,True,False,False
ASSOC:ITAAP,vsinfotech,,https://vsinfotech.co,vsinfotech.co,,,,,True,False,False
ASSOC:GESIA,webbellsolutions,,https://webbellsolutions.com,webbellsolutions.com,,,,,True,False,False
ASSOC:GESIA,weblogysphere,,https://weblogysphere.com,weblogysphere.com,,,,,True,False,False
ASSOC:ITAAP,webskysolutions,,https://webskysolutions.com,webskysolutions.com,,,,,True,False,False
ASSOC:ITAAP,www,,https://expandsoftwaresolut,expandsoftwaresolut,,,,,True,False,False
ASSOC:ITAAP,21cssindia,,https://21cssindia.com,21cssindia.com,,,,,True,False,False
ASSOC:GTECH,9Commerce Technologies LLP,,https://commerce9.io,commerce9.io,,,,,True,False,False
ASSOC:HYSEA,ACS Solutions,,https://acsicorp.com,acsicorp.com,,,,,True,False,False
ASSOC:GTECH,ADAPTIVE CYBER LABS (ACL),,https://acl.ai,acl.ai,,,,,True,False,False
ASSOC:ITAAP,AEP CERTIFICATION IMAGE NOT AVAILABLE,,https://aepcrt.org,aepcrt.org,,,,,True,False,False
ASSOC:HYSEA,APS Property Solutions Pvt. Ltd.,,https://aps-india.com,aps-india.com,,,,,True,False,False
ASSOC:GTECH,ARCH GLOBAL SERVICES (INDIA) PRIVATE LIMITED,,https://archgroup.com,archgroup.com,,,,,True,False,False
ASSOC:GTECH,ARS Traffic and Transport Technology (India) Pvt Ltd,,https://ars-traffic.com,ars-traffic.com,,,,,True,False,False
ASSOC:HYSEA,Accolite Digital India Pvt. Ltd.,,https://accolite.com,accolite.com,,,,,True,False,False
ASSOC:HYSEA,Advisory & Transformation,,https://cigniti.com,cigniti.com,,,,,True,False,False
ASSOC:HYSEA,Agora Labs India Pvt Ltd,,https://agora.io,agora.io,,,,,True,False,False
ASSOC:HYSEA,Ahuja Engineering Services Pvt Ltd,,https://aespl-india.com,aespl-india.com,,,,,True,False,False
ASSOC:GTECH,Aiqo,,https://aiqo.uk,aiqo.uk,,,,,True,False,False
ASSOC:HYSEA,Airleau private limited,,https://atmos-water.com,atmos-water.com,,,,,True,False,False
ASSOC:GTECH,Akira Software Solutions Pvt. Ltd,,https://smartschoolerp.com,smartschoolerp.com,,,,,True,False,False
ASSOC:GTECH,Alamy Images India Pvt. Ltd.,,https://alamy.com,alamy.com,,,,,True,False,False
ASSOC:HYSEA,Algoleap Technologies Private Limited,,https://algoleap.com,algoleap.com,,,,,True,False,False
ASSOC:GTECH,Allianz Cornhill,,https://allianz.com,allianz.com,,,,,True,False,False
ASSOC:ITAAP,Aloka Infotech Solutions Private Limited IMAGE NOT AVAILABLE,,https://alokait.com,alokait.com,,,,,True,False,False
ASSOC:ITAAP,Amara Raja Electronics Ltd IMAGE NOT AVAILABLE,,https://amararajaelectronics.com,amararajaelectronics.com,,,,,True,False,False
ASSOC:GTECH,Amdrodd Technologies Private Limited,,https://amdrodd.com,amdrodd.com,,,,,True,False,False
ASSOC:ITAAP,Anblink Solutions Pvt Ltd IMAGE NOT AVAILABLE,,https://anblicks.com,anblicks.com,,,,,True,False,False
ASSOC:HYSEA,Anion Health Care Services,,https://anion.com,anion.com,,,,,True,False,False
ASSOC:HYSEA,Annexacc Software Solutions India Pvt Ltd,,https://annexacc.com,annexacc.com,,,,,True,False,False
ASSOC:HYSEA,Argano Software Pvt. Ltd.,,https://argano.com,argano.com,,,,,True,False,False
ASSOC:HYSEA,AssetVault India Private Limited,,https://aasaanwill.com,aasaanwill.com,,,,,True,False,False
ASSOC:HYSEA,Auropro Soft Systems Private Limited,,https://auropro.com,auropro.com,,,,,True,False,False
ASSOC:HYSEA,Aveva Software India Pvt. Ltd.,,https://aveva.com,aveva.com,,,,,True,False,False
ASSOC:HYSEA,BROKEN ENTREPRENEURS PRIVATE LIMITED,,https://brokenatom.io,brokenatom.io,,,,,True,False,False
ASSOC:HYSEA,BYTEXL TECHED PRIVATE LIMITED,,https://bytexl.com,bytexl.com,,,,,True,False,False
ASSOC:GTECH,Baabte System Technologies Pvt Ltd,,https://baabte.com,baabte.com,,,,,True,False,False
ASSOC:GTECH,Beagle Security,,https://beaglesecurity.com,beaglesecurity.com,,,,,True,False,False
ASSOC:HYSEA,Berenike & Bion Technologies Pvt Ltd,,https://berenikebion.com,berenikebion.com,,,,,True,False,False
ASSOC:HYSEA,Blackbaud Solutions India Private Limited,,https://blackbaud.com,blackbaud.com,,,,,True,False,False
ASSOC:HYSEA,Blaize New Computing Technologies India Private Limited,,https://blaize.com,blaize.com,,,,,True,False,False
ASSOC:HYSEA,Bourntec Solutions Pvt Ltd,,https://bourntec.com,bourntec.com,,,,,True,False,False
ASSOC:GTECH,BrandFell Technologies PVT LTD,,https://brandfell.com,brandfell.com,,,,,True,False,False
ASSOC:HYSEA,CADVision Engineers Pvt Ltd,,https://cadvisionengineers.com,cadvisionengineers.com,,,,,True,False,False
ASSOC:GTECH,CATALYCA,,https://catalyca.com,catalyca.com,,,,,True,False,False
ASSOC:HYSEA,CDK Global (India) Pvt. Ltd.,,https://cdkglobal.com,cdkglobal.com,,,,,True,False,False
ASSOC:HYSEA,COGNITIVZEN TECHNOLOGIES PRIVATE LIMITED,,https://cognitivzen.com,cognitivzen.com,,,,,True,False,False
ASSOC:GTECH,CONCEPTNXT TECHNOLOGIES LLP,,https://conceptnxt.com,conceptnxt.com,,,,,True,False,False
ASSOC:HYSEA,CONVERGEONE INDIA PRIVATE LIMITED,,https://onec1.com,onec1.com,,,,,True,False,False
ASSOC:HYSEA,Cadeploy Engineering Pvt Ltd,,https://cadeploy.com,cadeploy.com,,,,,True,False,False
ASSOC:HYSEA,Careerpedia Edutech Pvt Ltd,,https://careerpedia.co,careerpedia.co,,,,,True,False,False
ASSOC:GTECH,Carestack,,https://carestack.com,carestack.com,,,,,True,False,False
ASSOC:HYSEA,Cheerio AI Technologies Pvt Ltd,,https://cheerioai.com,cheerioai.com,,,,,True,False,False
ASSOC:HYSEA,Chidhagni consulting private limited,,https://chidhagni.com,chidhagni.com,,,,,True,False,False
ASSOC:GTECH,Cinch Business Solutions Pvt. Ltd.,,https://gogch.com,gogch.com,,,,,True,False,False
ASSOC:HYSEA,Coffee Table Book,,https://heyzine.com,heyzine.com,,,,,True,False,False
ASSOC:GTECH,Cognitive Computing Services Private Limited,,https://ccsplonline.com,ccsplonline.com,,,,,True,False,False
ASSOC:GTECH,Cognub Decisions Solutions,,https://cognub.com,cognub.com,,,,,True,False,False
ASSOC:HYSEA,Colruyt It Consultancy India Pvt. Ltd.,,https://in.colruytgroup.com,in.colruytgroup.com,,,,,True,False,False
ASSOC:HYSEA,Computershare Business Support Service,,https://computershare.com,computershare.com,,,,,True,False,False
ASSOC:GTECH,CoolMinds Technologies Pvt. Ltd.,,https://coolmindsinc.com,coolmindsinc.com,,,,,True,False,False
ASSOC:HYSEA,Coretek Labs India Private Limited,,https://coretek.io,coretek.io,,,,,True,False,False
ASSOC:ITAAP,Coursack Software Solutions Private Limited IMAGE NOT AVAILABLE,,https://coursack.com,coursack.com,,,,,True,False,False
ASSOC:GTECH,"Crazydes - UX UI Design, CX, Product Design",,https://crazydes.com,crazydes.com,,,,,True,False,False
ASSOC:GESIA,CrossShores Infotech,,https://crossshores.com,crossshores.com,,,,,True,False,False
ASSOC:GTECH,Cycloides,,https://cycloides.com,cycloides.com,,,,,True,False,False
ASSOC:GTECH,DCUBE AI SYSTEMS AND SERVICES PRIVATE LIMITED,,https://dcubeai.com,dcubeai.com,,,,,True,False,False
ASSOC:HYSEA,DEVORKS SOLUTIONS PVT LTD,,https://devorks.com,devorks.com,,,,,True,False,False
ASSOC:HYSEA,DISPATCHTRACK INDIA PVT LTD,,https://dispatchtrack.com,dispatchtrack.com,,,,,True,False,False
ASSOC:HYSEA,Deccan AI Automation Private Limited,,https://deccan.ai,deccan.ai,,,,,True,False,False
ASSOC:HYSEA,Deepija Telecom Pvt. Ltd.,,https://deepijatel.com,deepijatel.com,,,,,True,False,False
ASSOC:HYSEA,Demandbase India Private Limited,,https://demandbase.com,demandbase.com,,,,,True,False,False
ASSOC:HYSEA,Dextara Digital Private Ltd,,https://dextara.com,dextara.com,,,,,True,False,False
ASSOC:GTECH,Diagnal Technologies Private Limited,,https://diagnal.com,diagnal.com,,,,,True,False,False
ASSOC:HYSEA,Digitally Empowered Contact Centers,,https://firstsource.com,firstsource.com,,,,,True,False,False
ASSOC:GTECH,Dimensions,,https://dimensionsgroup.com,dimensionsgroup.com,,,,,True,False,False
ASSOC:GTECH,Dinoct Inc,,https://dinoct.com,dinoct.com,,,,,True,False,False
ASSOC:GTECH,E-Team Informatica Pvt. Ltd.,,https://gruppozenit.com,gruppozenit.com,,,,,True,False,False
ASSOC:GTECH,EJGates Global Private Limited,,https://ejgates.com,ejgates.com,,,,,True,False,False
ASSOC:GTECH,EQS WEB TECHNOLOGIES PRIVATE LIMITED,,https://eqs.com,eqs.com,,,,,True,False,False
ASSOC:HYSEA,Eliscription Pvt Ltd,,https://eliscription.com,eliscription.com,,,,,True,False,False
ASSOC:GTECH,Elsys Intelligent Devices Pvt. Ltd,,https://rakshasafedrive.com,rakshasafedrive.com,,,,,True,False,False
ASSOC:HYSEA,Emblix Solutions,,https://emblixsolutions.com,emblixsolutions.com,,,,,True,False,False
ASSOC:HYSEA,Enormous It Services Pvt. Ltd.,,https://enormousit.com,enormousit.com,,,,,True,False,False
ASSOC:HYSEA,Enterprise software development & consulting services Company,,https://halcyontek.com,halcyontek.com,,,,,True,False,False
ASSOC:GTECH,Envestnet Asset Management India Pvt Ltd,,https://envestnet.com,envestnet.com,,,,,True,False,False
ASSOC:GTECH,Exacore IT Solutions Pvt Ltd,,https://exacoreitsolutions.com,exacoreitsolutions.com,,,,,True,False,False
ASSOC:HYSEA,Exceed Management Pvt. Ltd.,,https://exceedm.com,exceedm.com,,,,,True,False,False
ASSOC:HYSEA,Exceloid Soft Systems Private Limited,,https://exceloid.com,exceloid.com,,,,,True,False,False
ASSOC:GTECH,Experion Technologies India Pvt. Ltd.,,https://experionglobal.com,experionglobal.com,,,,,True,False,False
ASSOC:HYSEA,Externetworks India Pvt. Ltd.,,https://externetworks.com,externetworks.com,,,,,True,False,False
ASSOC:GTECH,FAYA Innovations Pvt. Ltd.,,https://fayausa.com,fayausa.com,,,,,True,False,False
ASSOC:HYSEA,FEUJI SOFTWARE SOLUTIONS PVT LTD,,https://feuji.com,feuji.com,,,,,True,False,False
ASSOC:HYSEA,FINT SOLUTIONS PRIVATE LIMITED,,https://fintinc.com,fintinc.com,,,,,True,False,False
ASSOC:HYSEA,FIX FLYER INFORMATION TECHNOLOGIES PRIVATE LIMITED,,https://flyerft.com,flyerft.com,,,,,True,False,False
ASSOC:GTECH,Fischer Systems India Pvt. Ltd.,,https://fisc.com,fisc.com,,,,,True,False,False
ASSOC:GTECH,Fly txt,,https://flytxt.com,flytxt.com,,,,,True,False,False
ASSOC:GTECH,Fortuler Business Solutions Private Limited,,https://fortuler.com,fortuler.com,,,,,True,False,False
ASSOC:GTECH,Founding Minds Software Pvt. Ltd.,,https://foundingminds.com,foundingminds.com,,,,,True,False,False
ASSOC:HYSEA,FoxFire Technologies (India) Ltd.,,https://foxfireindia.com,foxfireindia.com,,,,,True,False,False
ASSOC:HYSEA,GN Audio India Pvt Ltd,,https://gn.com,gn.com,,,,,True,False,False
ASSOC:HYSEA,Gainsight Software Pvt. Ltd.,,https://gainsight.com,gainsight.com,,,,,True,False,False
ASSOC:GTECH,Genpro Research Private Ltd,,https://clapresearch.com,clapresearch.com,,,,,True,False,False
ASSOC:HYSEA,Global Outlook Pvt. Ltd.,,https://globaloutlook.com,globaloutlook.com,,,,,True,False,False
ASSOC:GTECH,Grid Engineering Services Pvt. Ltd.,,https://gridengineeringservices.com,gridengineeringservices.com,,,,,True,False,False
ASSOC:GTECH,Guidehouse India Private Limited,,https://guidehouse.com,guidehouse.com,,,,,True,False,False
ASSOC:GTECH,H&R Block Global Technology Center,,https://hrblock.com,hrblock.com,,,,,True,False,False
ASSOC:HYSEA,HFS Research India Private Limited,,https://hfsresearch.com,hfsresearch.com,,,,,True,False,False
ASSOC:HYSEA,Hackett Group (India) Ltd.,,https://thehackettgroup.com,thehackettgroup.com,,,,,True,False,False
ASSOC:HYSEA,Harsco India Services Pvt. Ltd.,,https://harsco.com,harsco.com,,,,,True,False,False
ASSOC:GTECH,Hubrum Innovations Pvt Ltd,,https://hubrum.com,hubrum.com,,,,,True,False,False
ASSOC:HYSEA,I-RAY IT SOLUTIONS PRIVATE LIMITED,,https://irayitsolutions.com,irayitsolutions.com,,,,,True,False,False
ASSOC:HYSEA,IBEE Hosting,,https://ibeehosting.com,ibeehosting.com,,,,,True,False,False
ASSOC:GTECH,IBIL SOLUTIONS PRIVATE LIMITED,,https://ibilglobal.com,ibilglobal.com,,,,,True,False,False
ASSOC:HYSEA,ICE Data Services India Pvt. Ltd.,,https://theice.com,theice.com,,,,,True,False,False
ASSOC:GTECH,IMPAQTIVE TECHNOLOGIES INDIA PRIVATE LIMITED,,https://impaqtive.com,impaqtive.com,,,,,True,False,False
ASSOC:HYSEA,IMPAXIVE SOLUTIONS PRIVATE LIMITED,,https://impaxivesolutions.com,impaxivesolutions.com,,,,,True,False,False
ASSOC:HYSEA,INMAR TECHNOLOGIES PRIVATE LIMITED,,https://inmar.com,inmar.com,,,,,True,False,False
ASSOC:GTECH,IdeaGCS Pvt Ltd,,https://ideagcs.com,ideagcs.com,,,,,True,False,False
ASSOC:HYSEA,Innominds Software Pvt. Ltd.,,https://innominds.com,innominds.com,,,,,True,False,False
ASSOC:GTECH,Innoneur IT Ventures Private Limited,,https://innoneur.com,innoneur.com,,,,,True,False,False
ASSOC:HYSEA,Innvectra Info Solutions Pvt. Ltd.,,https://innvectra.com,innvectra.com,,,,,True,False,False
ASSOC:HYSEA,Insideview Technologies India Pvt. Ltd.,,https://insideview.com,insideview.com,,,,,True,False,False
ASSOC:HYSEA,Intellect Design Arena,,https://intellectdesign.com,intellectdesign.com,,,,,True,False,False
ASSOC:HYSEA,Inteq Software LLP,,https://inteqsolutions.com,inteqsolutions.com,,,,,True,False,False
ASSOC:HYSEA,KAB Educational Services Pvt. Ltd,,https://kabconsultants.com,kabconsultants.com,,,,,True,False,False
ASSOC:GTECH,KLIVOLKS PRIVATE LIMITED,,https://klivolks.com,klivolks.com,,,,,True,False,False
ASSOC:HYSEA,Kagool Data Pvt. Ltd.,,https://kagool.com,kagool.com,,,,,True,False,False
ASSOC:GTECH,Kennedys Kognitive Computing Private Limited,,https://kennedysiq.com,kennedysiq.com,,,,,True,False,False
ASSOC:GTECH,Koncepts Lab,,https://konceptslab.com,konceptslab.com,,,,,True,False,False
ASSOC:HYSEA,Kony India Pvt. Ltd.,,https://kony.com,kony.com,,,,,True,False,False
ASSOC:GTECH,LMonk Educational and Training Solutions Pvt Ltd,,https://lmonk.com,lmonk.com,,,,,True,False,False
ASSOC:HYSEA,Lera Technologies Pvt. Ltd.,,https://lera.us,lera.us,,,,,True,False,False
ASSOC:ITAAP,Little Carrots India Private Limited IMAGE NOT AVAILABLE,,https://littlecarrots.com,littlecarrots.com,,,,,True,False,False
ASSOC:GTECH,Livares Technologies Pvt. Ltd.,,https://livares.com,livares.com,,,,,True,False,False
ASSOC:HYSEA,LogicMatter India Private Limited,,https://logicmatter.com,logicmatter.com,,,,,True,False,False
ASSOC:HYSEA,MA IT Solution Pvt. Ltd.,,https://mait-solutions.com,mait-solutions.com,,,,,True,False,False
ASSOC:HYSEA,MADHEES TECHNO CONSULTING PRIVATE LIMITED,,https://madhees.com,madhees.com,,,,,True,False,False
ASSOC:HYSEA,MAGANTI IT SOLUTIONS PRIVATE LIMITED,,https://mitresource.com,mitresource.com,,,,,True,False,False
ASSOC:HYSEA,MANOMAY CONSULTANCY SERVICES INDIA PRIVATE LIMITED,,https://manomay.biz,manomay.biz,,,,,True,False,False
ASSOC:HYSEA,MAVEN FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,,https://mavenfms.com,mavenfms.com,,,,,True,False,False
ASSOC:HYSEA,MCDONALDS CAPABILITY CENTER (I) PVT LTD,,https://mcdindia.com,mcdindia.com,,,,,True,False,False
ASSOC:GTECH,MINDCURV TECHNOLOGY SOLUTIONS PRIVATE LIMITED,,https://mindcurv.com,mindcurv.com,,,,,True,False,False
ASSOC:GTECH,MONDO FUSION,,https://mondofusion.com,mondofusion.com,,,,,True,False,False
ASSOC:HYSEA,ManVision Technologies Pvt Ltd,,https://manvision.net,manvision.net,,,,,True,False,False
ASSOC:HYSEA,Mattel Global Business Services LLP,,https://shop.mattel.com,shop.mattel.com,,,,,True,False,False
ASSOC:GTECH,Mcfadyen Consuting Solutions Pvt. Ltd.,,https://mcfadyen.com,mcfadyen.com,,,,,True,False,False
ASSOC:GTECH,Microm - Ttransforme Technologies,,https://micromcrm.com,micromcrm.com,,,,,True,False,False
ASSOC:HYSEA,Micron Technology Operations India LLP,,https://in.micron.com,in.micron.com,,,,,True,False,False
ASSOC:HYSEA,Millennium Technosoft Ltd.,,https://mtslindia.com,mtslindia.com,,,,,True,False,False
ASSOC:GTECH,Mirox Cyber Security & Technology Pvt. Ltd.,,https://miroxindia.com,miroxindia.com,,,,,True,False,False
ASSOC:GTECH,Mobatia Technology Pvt. Ltd.,,https://mobatia.com,mobatia.com,,,,,True,False,False
ASSOC:HYSEA,Mobis India Limited,,https://mobis.com,mobis.com,,,,,True,False,False
ASSOC:HYSEA,Model N India Software Pvt. Ltd.,,https://modeln.com,modeln.com,,,,,True,False,False
ASSOC:HYSEA,Monarch Infotech Services Private Limited,,https://mitsind.com,mitsind.com,,,,,True,False,False
ASSOC:HYSEA,Moschip Technologies Limited,,https://moschip.com,moschip.com,,,,,True,False,False
ASSOC:GTECH,Mozilor Technologies Pvt Ltd,,https://mozilor.com,mozilor.com,,,,,True,False,False
ASSOC:GTECH,NEOITO,,https://neoito.com,neoito.com,,,,,True,False,False
ASSOC:HYSEA,NICHEBIT SOFTECH PRIVATE LIMITED,,https://nichebit.com,nichebit.com,,,,,True,False,False
ASSOC:HYSEA,NOVULIS GLOBAL SOLUTIONS PRIVATE LIMITED,,https://novulis.com,novulis.com,,,,,True,False,False
ASSOC:HYSEA,NetElixir Digital Marketing Solutions,,https://netelixir.com,netelixir.com,,,,,True,False,False
ASSOC:HYSEA,Nevexa Digital Pvt. Ltd.,,https://nevexa.com,nevexa.com,,,,,True,False,False
ASSOC:HYSEA,Nimmetry Technologies Pvt. Ltd.,,https://nimmetry.com,nimmetry.com,,,,,True,False,False
ASSOC:HYSEA,Notaceon Technologies Private Limited,,https://notaceon.com,notaceon.com,,,,,True,False,False
ASSOC:HYSEA,ODC APTS ISO Certifications Services,,https://odchyd.com,odchyd.com,,,,,True,False,False
ASSOC:HYSEA,Oakton Global Technology Services Centre (India) Pvt. Ltd.,,https://companies.naukri.com,companies.naukri.com,,,,,True,False,False
ASSOC:GTECH,Ontash India Technologies Pvt Ltd,,https://ontash.net,ontash.net,,,,,True,False,False
ASSOC:HYSEA,Oorwin Labs India PVT LTD.,,https://oorwin.com,oorwin.com,,,,,True,False,False
ASSOC:GTECH,Oregon Technologies,,https://ortecindia.com,ortecindia.com,,,,,True,False,False
ASSOC:GTECH,Ospyn Technologies Pvt. Ltd.,,https://ospyn.com,ospyn.com,,,,,True,False,False
ASSOC:HYSEA,OwnBackup India Private Limited,,https://ownbackup.com,ownbackup.com,,,,,True,False,False
ASSOC:GTECH,PACEXCEL IT SOLUTIONS PRIVATE LIMITED,,https://paxcel.ai,paxcel.ai,,,,,True,False,False
ASSOC:HYSEA,PHOENIX INFRATECH (INDIA) PRIVATE LIMITED,,https://phoenixindia.net,phoenixindia.net,,,,,True,False,False
ASSOC:HYSEA,PIERIAN SERVICES PRIVATE LIMITED,,https://pierianservices.com,pierianservices.com,,,,,True,False,False
ASSOC:HYSEA,PROITCON SOLUTIONS LLP,,https://proitconsolutions.com,proitconsolutions.com,,,,,True,False,False
ASSOC:HYSEA,Pactera Technologies India Pvt. Ltd.,,https://en.pactera.com,en.pactera.com,,,,,True,False,False
ASSOC:GTECH,Palnar Transmedia Pvt. Ltd.,,https://palnarindia.com,palnarindia.com,,,,,True,False,False
ASSOC:HYSEA,People Prime Worldwide Private Limited,,https://people-prime.com,people-prime.com,,,,,True,False,False
ASSOC:HYSEA,Planful Software India Private Limited,,https://planful.com,planful.com,,,,,True,False,False
ASSOC:HYSEA,Plume Design India Private Limited,,https://plume.com,plume.com,,,,,True,False,False
ASSOC:HYSEA,Polaris Financial Technology Ltd.,,https://polarisft.com,polarisft.com,,,,,True,False,False
ASSOC:HYSEA,ProArch IT Solutions Pvt Ltd,,https://proarch.com,proarch.com,,,,,True,False,False
ASSOC:HYSEA,Prokarma Softech Pvt. Ltd.,,https://prokarma.com,prokarma.com,,,,,True,False,False
ASSOC:HYSEA,Promantra Synergy Solutions Ltd.,,https://promantra.us,promantra.us,,,,,True,False,False
ASSOC:GTECH,QBurst Technologies Pvt. Ltd.,,https://qburst.com,qburst.com,,,,,True,False,False
ASSOC:GTECH,QC VERIFY PRIVATE LIMITED,,https://qcverify.com,qcverify.com,,,,,True,False,False
ASSOC:HYSEA,QRC ASSURANCE AND SOLUTIONS PRIVATE LIMITED,,https://qrcsolutionz.com,qrcsolutionz.com,,,,,True,False,False
ASSOC:GTECH,Quadance Technologies,,https://quadance.com,quadance.com,,,,,True,False,False
ASSOC:HYSEA,Quantum Ubiquitous,,https://qubi.network,qubi.network,,,,,True,False,False
ASSOC:GTECH,Quinoid Business Solutions Private Limited,,https://quinoid.com,quinoid.com,,,,,True,False,False
ASSOC:GTECH,REON TECHNOLOGIES PRIVATE LIMITED,,https://reontel.com,reontel.com,,,,,True,False,False
ASSOC:HYSEA,REVOLUTION ENTERTAINMENT SERVICES PRIVATE LIMITED,,https://revolutiones.com,revolutiones.com,,,,,True,False,False
ASSOC:GTECH,RSGP Consulting Private Limited,,https://rsgpconsult.com,rsgpconsult.com,,,,,True,False,False
ASSOC:GTECH,Red Team Academy,,https://redteamacademy.com,redteamacademy.com,,,,,True,False,False
ASSOC:HYSEA,Renee Systems India Pvt Ltd,,https://renee.ai,renee.ai,,,,,True,False,False
ASSOC:GTECH,Revyrie Global,,https://revyrieglobal.com,revyrieglobal.com,,,,,True,False,False
ASSOC:HYSEA,Ridhira Living Private Limited,,https://ridhira.com,ridhira.com,,,,,True,False,False
ASSOC:HYSEA,Rimini Street India Operations Private Limited,,https://riministreet.com,riministreet.com,,,,,True,False,False
ASSOC:HYSEA,S P A Enterprise Info Services (India) Pvt Ltd,,https://spaplc.com,spaplc.com,,,,,True,False,False
ASSOC:HYSEA,S P Capital IQ India Pvt. Ltd.,,https://spglobal.com,spglobal.com,,,,,True,False,False
ASSOC:HYSEA,S3 Connections Pvt Ltd,,https://s3connections.com,s3connections.com,,,,,True,False,False
ASSOC:HYSEA,SAAS Softpro Leaders Private Limited,,https://saasleaders.com,saasleaders.com,,,,,True,False,False
ASSOC:HYSEA,SAFA Society,,https://safaindia.org,safaindia.org,,,,,True,False,False
ASSOC:GTECH,SEQATO Software Solutions Pvt Ltd.,,https://seqato.com,seqato.com,,,,,True,False,False
ASSOC:HYSEA,SHIPCONSOLE Private Limited,,https://shipconsole.com,shipconsole.com,,,,,True,False,False
ASSOC:GTECH,SREYO TECH WEB INNOVATIONS PRIVATE LIMITED,,https://sreyo.com,sreyo.com,,,,,True,False,False
ASSOC:HYSEA,SYSTEMS ADVISERS SOFTWARE SERVICES PRIVATE,,https://saglobal.com,saglobal.com,,,,,True,False,False
ASSOC:GTECH,Sequoia Applied Technologies,,https://sequoiaat.com,sequoiaat.com,,,,,True,False,False
ASSOC:HYSEA,Serole Info Technologies India Private Limited,,https://serole.com,serole.com,,,,,True,False,False
ASSOC:HYSEA,SignitivesIT Solutions Private Limited,,https://signitives.net,signitives.net,,,,,True,False,False
ASSOC:GTECH,Simplogics Solutions Pvt. Ltd.,,https://simplogics.com,simplogics.com,,,,,True,False,False
ASSOC:HYSEA,SiriNiti Techsource Pvt. Ltd,,https://siriniti.net,siriniti.net,,,,,True,False,False
ASSOC:HYSEA,Smart IMS India Pvt Ltd,,https://smartims.com,smartims.com,,,,,True,False,False
ASSOC:HYSEA,Star Consulting Global,,https://starconsultingglobal.com,starconsultingglobal.com,,,,,True,False,False
ASSOC:HYSEA,State Street Corporate Services Mumbai Pvt. Ltd.,,https://statestreet.com,statestreet.com,,,,,True,False,False
ASSOC:GTECH,SubHosting Innovations Pvt. Ltd.,,https://subhosting.net,subhosting.net,,,,,True,False,False
ASSOC:HYSEA,Sweya Information Technologies Pvt Ltd,,https://sweya.ai,sweya.ai,,,,,True,False,False
ASSOC:HYSEA,TALENT JOIN CRAFTERS HR PRIVATE LIMITED,,https://talentjoin.com,talentjoin.com,,,,,True,False,False
ASSOC:HYSEA,TM INPUTS AND SERVICES PRIVATE LIMITED,,https://tminetwork.com,tminetwork.com,,,,,True,False,False
ASSOC:GTECH,TRIVAND TECHNOLOGIES PRIVATE LIMITED,,https://trivand.com,trivand.com,,,,,True,False,False
ASSOC:HYSEA,Targetorate Consulting LLP,,https://targetorate.us,targetorate.us,,,,,True,False,False
ASSOC:HYSEA,Techno Kreeyaa Pvt Ltd,,https://kreeyaa.com,kreeyaa.com,,,,,True,False,False
ASSOC:GTECH,Teknokraaft Info Systems Pvt. Ltd.,,https://teknokraaft.com,teknokraaft.com,,,,,True,False,False
ASSOC:HYSEA,Tema Business Systems Pvt. Ltd.,,https://tema-global.com,tema-global.com,,,,,True,False,False
ASSOC:GTECH,Terrific Minds,,https://terrificminds.com,terrificminds.com,,,,,True,False,False
ASSOC:HYSEA,The Magazine Manager,,https://magazinemanager.com,magazinemanager.com,,,,,True,False,False
