source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
ASSOC:GESIA,ecsinfotech,,https://ecsinfotech.com,ecsinfotech.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:GESIA,kalpsystems,,https://kalpsystems.com,kalpsystems.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,kpcstech,,https://kpcstech.com,kpcstech.com,,,,,True,False,False,"grade=SOURCE_ONLY, jd=0"
ASSOC:ITAAP,maple-software,,https://maple-software.com,maple-software.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:GESIA,multicoretechnologies,,https://multicoretechnologies.com,multicoretechnologies.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,nicedigitals,,https://nicedigitals.com,nicedigitals.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,pivotalsoft,,https://pivotalsoft.com,pivotalsoft.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,redlapdigital,,https://redlapdigital.com,redlapdigital.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:GESIA,rudratechnocare,,https://rudratechnocare.com,rudratechnocare.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,sainfotechnology,,https://sainfotechnology.com,sainfotechnology.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,samudrasoftware,,https://samudrasoftware.com,samudrasoftware.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,shoveltech,,https://shoveltech.com,shoveltech.com,,,,,True,False,False,"grade=SOURCE_ONLY, jd=0"
ASSOC:GESIA,siliconcomputech,,https://siliconcomputech.com,siliconcomputech.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,tideltech,,https://tideltech.com,tideltech.com,,,,,True,False,False,"grade=SOURCE_ONLY, jd=0"
ASSOC:GESIA,tmsolutech,,https://tmsolutech.com,tmsolutech.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:ITAAP,vegaprosys,,https://vegaprosys.com,vegaprosys.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:GESIA,webbellsolutions,,https://webbellsolutions.com,webbellsolutions.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:HYSEA,ACS Solutions,,https://acsicorp.com,acsicorp.com,,,,,True,False,False,"grade=SOURCE_ONLY, jd=0"
ASSOC:HYSEA,APS Property Solutions Pvt. Ltd.,,https://aps-india.com,aps-india.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:HYSEA,Advisory & Transformation,,https://cigniti.com,cigniti.com,,,,,True,False,False,"grade=NONE, jd=0"
ASSOC:HYSEA,Airleau private limited,,https://atmos-water.com,atmos-water.com,,,,,True,False,False,"grade=NONE, jd=0"
