source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,ASCP GPUonCloud Private Limited,Pune,https://expertcloudconsulting.com/,expertcloudconsulting.com,,,,,True,False,False,redirects to https://ecctechnologies.ai/
nasscom,State Bank of India,Mumbai,https://www.sbi.co.in,sbi.co.in,,,,,True,False,False,redirects to https://sbi.bank.in/
nasscom,Bavis Technologies Private Limited,Chennai,https://www.bavistech.com,bavistech.com,,,,,True,False,False,redirects to https://bavistech.in/
nasscom,Lennox India Technology Centre Private Limited,Chennai,https://www.lennoxindia.com/,lennoxindia.com,,,,,True,False,False,redirects to https://www.lennox.com/in/
nasscom,Data Science Wizards Private Limited,Thane,https://www.datasciencewizards.in,datasciencewizards.in,,,,,True,False,False,redirects to https://www.datasciencewizards.ai/
nasscom,Ladybird Web Solution Private Limited,Bengaluru,https://www.ladybirdweb.com/,ladybirdweb.com,,,,,True,False,False,redirects to https://www.faveohelpdesk.com/
nasscom,Nextwealth Entrepreneurs Private Limited,Bengaluru,https://www.nextwealth.in/,nextwealth.in,,,,,True,False,False,redirects to https://www.nextwealth.com/
nasscom,Roblox India Services Private Limited,Gurugram,https://corp.roblox.com/,corp.roblox.com,,,,,True,False,False,redirects to https://about.roblox.com/
nasscom,Ciphercode Tech Solutions Private Limited,Bengaluru,https://ciphercode.co,ciphercode.co,,,,,True,False,False,redirects to https://ciphercode.ai/
nasscom,Amypo Technologies Private Limited,Coimbatore,https://amypo.com,amypo.com,,,,,True,False,False,redirects to https://amypo.ai/
nasscom,Novac Technology Solutions Private Limited,Chennai,https://novactech.in/index.html,novactech.in,,,,,True,False,False,redirects to https://www.novactech.com/
nasscom,Refinitiv India Shared Services Private Limited,Bengaluru,https://www.refinitiv.com,refinitiv.com,,,,,True,False,False,redirects to https://www.lseg.com/en/data-analytics
nasscom,Transact Campus India Private Limited,Chennai,https://www.transactcampus.com,transactcampus.com,,,,,True,False,False,redirects to https://illumiatech.com/
nasscom,CogentHub Private Limited,Kolkata,http://www.cogenthub.com,cogenthub.com,,,,,True,False,False,redirects to https://cogenthubcx.ai/
nasscom,Sodexo India Services Private Limited,Bengaluru,https://in.sodexo.com/home.html,in.sodexo.com,,,,,True,False,False,redirects to https://www.sodexo.in/
nasscom,Jones Lang LaSalle Property Consultants (India) Private Limited,New Delhi,https://www.jll.co.in/,jll.co.in,,,,,True,False,False,redirects to https://www.jll.com/en-in/
nasscom,Alliantgroup India Talent Private Limited,Hyderabad,https://www.alliantgroup.com/,alliantgroup.com,,,,,True,False,False,redirects to https://alliantglobal.com/
nasscom,Jaguar Land Rover Technology And Business Services India Private Limited,Bengaluru,https://www.jaguar.in/index.html,jaguar.in,,,,,True,False,False,redirects to https://www.jaguar.com/en-in/jdx/index.html
nasscom,Sagility Limited,Bengaluru,https://sagilityhealth.com/,sagilityhealth.com,,,,,True,False,False,redirects to https://sagility.com/
nasscom,To-Increase India Private Limited,Hyderabad,https://www.to-increase.com,to-increase.com,,,,,True,False,False,redirects to https://staedean.com/
