source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,AIVOT AI Private Limited,Navi Mumbai,https://www.aivot.in,aivot.in,,,,,True,False,False,page text 10 chars
nasscom,Ogive Technology LLP,Hyderabad,http://www.ogivetechnology.com/,ogivetechnology.com,,,,,True,False,False,page text 18 chars
nasscom,Inovaare Clouds Solutions Private Limited,Bhubaneswar,https://www.acesocloud.com/,acesocloud.com,,,,,True,False,False,page text 1 chars
nasscom,Logixal Cloud Solutions LLP,Mumbai,http://www.logixal.com,logixal.com,,,,,True,False,False,page text 20 chars
nasscom,RevFirst Systems Private Limited,Bengaluru,https://revfirst.in/,revfirst.in,,,,,True,False,False,page text 40 chars
nasscom,Vaanam Technologies Private Limited,Coimbatore,https://vaanamtech.com/,vaanamtech.com,,,,,True,False,False,page text 106 chars
nasscom,Bert Labs Private Limited,Bengaluru,https://www.bertlabs.com/,bertlabs.com,,,,,True,False,False,page text 1 chars
nasscom,Allied Digital Services Limited,Navi Mumbai,https://www.allieddigital.net,allieddigital.net,,,,,True,False,False,page text 5 chars
nasscom,Thales India Private Limited,New Delhi,https://www.thalesgroup.com/en,thalesgroup.com,,,,,True,False,False,page text 1 chars
nasscom,Pristine InfoSolutions Private Limited,Mumbai,https://pristineinfo.com/,pristineinfo.com,,,,,True,False,False,page text 73 chars
nasscom,MAANG Careers (OPC) Private Limited,Bengaluru,https://www.maangcareers.com/,maangcareers.com,,,,,True,False,False,page text 62 chars
nasscom,Vanguardtec,Pune,https://vanguardtec.org/,vanguardtec.org,,,,,True,False,False,page text 1 chars
nasscom,Togopool Private Limited,Sonipat,https://www.togopool.com/,togopool.com,,,,,True,False,False,page text 57 chars
nasscom,Tuebora Software Private Limited,Bengaluru,https://tuebora.com,tuebora.com,,,,,True,False,False,page text 9 chars
nasscom,DV Data & Analytics Private Limited,Bengaluru,https://dvanalyticsmds.com/,dvanalyticsmds.com,,,,,True,False,False,page text 14 chars
nasscom,Crosslynx Technologies Services Private Limited,Gautam Buddha Nagar,https://www.crosslynxus.com/,crosslynxus.com,,,,,True,False,False,page text 19 chars
nasscom,IVM Technologies LLP,Pune,https://ivmtechno.com/,ivmtechno.com,,,,,True,False,False,page text 1 chars
nasscom,Kalp Digital Infra Private Limited,Gautam Buddha Nagar,https://www.kalp.studio,kalp.studio,,,,,True,False,False,page text 68 chars
nasscom,Virupaksha Cylabs Private Limited,Mumbai,https://threatwatch360.com/,threatwatch360.com,,,,,True,False,False,page text 177 chars
nasscom,Launched Edutech Solutions Private Limited,Bengaluru,https://launchedglobal.in/,launchedglobal.in,,,,,True,False,False,page text 86 chars
nasscom,Yantrovaa Technology Private Limited,Ghaziabad,https://www.yantrovaa.com/,yantrovaa.com,,,,,True,False,False,page text 11 chars
nasscom,Bharuwa Solutions Private Limited,Delhi,https://www.bharuwasolutions.com,bharuwasolutions.com,,,,,True,False,False,page text 1 chars
nasscom,Uprisesol LLP,Nashik,https://uprisesol.in,uprisesol.in,,,,,True,False,False,page text 15 chars
nasscom,Qaig Private Limited,Hyderabad,https://thequantum.ai,thequantum.ai,,,,,True,False,False,page text 8 chars
nasscom,Rainforest Golden Basket Private Limited,Chennai,http://rfgbpl.com,rfgbpl.com,,,,,True,False,False,page text 60 chars
nasscom,BarrierBreak Solutions Private Limited,Mumbai,https://www.barrierbreak.com/,barrierbreak.com,,,,,True,False,False,page text 1 chars
nasscom,GB Tech Service Private Limited,Kolkata,https://www.gbtechservice.com/,gbtechservice.com,,,,,True,False,False,page text 55 chars
nasscom,ThreatSense AI LLP,Hyderabad,https://www.threatsenseai.com,threatsenseai.com,,,,,True,False,False,page text 74 chars
nasscom,Indiminds Technologies LLP,Kolkata,https://www.indiminds.com/,indiminds.com,,,,,True,False,False,page text 24 chars
nasscom,Garuda Intelligence and Security Services Private Limited,Chennai,https://www.gverify.in,gverify.in,,,,,True,False,False,page text 51 chars
nasscom,SecuAI Solutions Private Limited,Hyderabad,https://secuai.ai/,secuai.ai,,,,,True,False,False,page text 69 chars
nasscom,Panorama Software Solutions Private Limited,Gautam Buddha Nagar,https://www.panoramasoftwares.com/,panoramasoftwares.com,,,,,True,False,False,page text 119 chars
nasscom,Assurtiv Technologies Private Limited,Hyderabad,https://assurtiv.com/,assurtiv.com,,,,,True,False,False,page text 46 chars
nasscom,eDOT Solutions,Vasco-da-Gama,http://www.edot-solutions.com,edot-solutions.com,,,,,True,False,False,page text 66 chars
nasscom,iTalent Outsourcing Services Private Limited,Pune,https://www.italentoutsourcing.com,italentoutsourcing.com,,,,,True,False,False,page text 43 chars
nasscom,Instaveritas India Private Limited,Noida,https://www.instaveritas.com,instaveritas.com,,,,,True,False,False,page text 14 chars
nasscom,Incrementum Healthcare Private Limited,Thane,https://incrementumhealthcare.com/,incrementumhealthcare.com,,,,,True,False,False,page text 125 chars
nasscom,Thoughtgreen Technologies Private Limited,Hyderabad,https://www.thoughtgreen.com/,thoughtgreen.com,,,,,True,False,False,page text 14 chars
nasscom,BeeHyv Software Solutions Private Limited,Hyderabad,http://www.beehyv.com/,beehyv.com,,,,,True,False,False,page text 1 chars
nasscom,Catawing Cybernetics Private Limited,Bengaluru,https://www.catawing.com,catawing.com,,,,,True,False,False,page text 10 chars
nasscom,Finari Services Private Limited,Chennai,https://www.finari.com/,finari.com,,,,,True,False,False,page text 12 chars
